diario,seccion,titulo,descripcion,sentimiento,pond_negativos,pond_neutro,pond_positivo
Ambito,ultimas_noticias,"YPF Agro, ¿la llave para estabilizar los precios del campo y generar ingreso de dólares?","
Un cambio en la conducción podría ubicar a YPF Agro como protagonista en el comercio exterior del productos agropecuarios y en la definición de los precios internos de las materias primas de alimentos.
",NEU,0.009663296863436699,0.9702562093734741,0.020080475136637688
Ambito,ultimas_noticias,Todos los goles de Messi en la Selección,"
El capitán argentina lleva 86 gritos con la Celeste y Blanca y, luego de los cinco a Estonia, mostramos el listado de todas sus conquistas.  Un nuevo récord para el rosarino. 
",NEU,0.055937524884939194,0.9255858063697815,0.0184766948223114
Ambito,ultimas_noticias,Patricia Bullrich marcó diferencias con el gobierno de Macri y adelantó qué haría como presidenta,"
La titular del PRO dijo que, en una eventual gestión suya, ""desplegará todas las medidas desde el primer día"". Además, criticó el marketing y el gradualismo de la gestión de Juntos por el Cambio.
",NEU,0.058980949223041534,0.9054124355316162,0.03560669347643852
Ambito,ultimas_noticias,Talleres arrancó con un triunfo sólido en su casa,"
Venció a Sarmiento por 2 a 0 con goles de Girotti y Díaz. Los dirigidos por el portugués Caixinha quieren dejar atrás la floja Copa de la Liga y ser protagonistas en este torneo. 
",POS,0.0046371896751224995,0.14786367118358612,0.8474991917610168
Ambito,ultimas_noticias,"Coronavirus en Argentina: reportaron 46.045 nuevos casos, un 11% menos que la semana pasada","
Además, se registraron 84 fallecimientos. De acuerdo a los datos difundidos este domingo, la cantidad de muertes aumentó 31% en relación a la semana pasada cuando se habían informado 64.
",NEU,0.37745288014411926,0.5995334386825562,0.023013662546873093
Ambito,ultimas_noticias,"En una dura carta, Gerardo Morales acusó a Mauricio Macri de generar una grieta en JxC","
El gobernador de Jujuy y presidente de la UCR apuntó al expresidente por sus críticas a Hipólito Yrigoyen. ""Si tu intención es romper JxC para buscar un acuerdo con sectores de la extrema derecha antidemocrática, lo mejor es decirlo"", lanzó.
",NEU,0.3898811340332031,0.5965617895126343,0.013557090424001217
Ambito,ultimas_noticias,"Mario Negri: ""Kulfas debería presentarse a la Justicia rápidamente""","
El presidente del bloque de diputados nacionales de la UCR sostuvo que el Gobierno está demostrando que es ""un barco a la deriva"".
",NEU,0.06061724200844765,0.926372230052948,0.01301055308431387
Ambito,ultimas_noticias,Tigre lo dio vuelta en Santa Fe y empezó con el pie derecho,"
El conjunto de Victoria superó por 2-1 a Unión luego de empezar perdiendo gracias al gol de Álvez en el inicio del complemento. Colidio y Sosa revirtieron el marcador. 
",POS,0.003981857560575008,0.08732087165117264,0.908697247505188
Ambito,ultimas_noticias,La Aduana amplía el alcance de herramientas de fiscalización de las importaciones,"
Es con el objetivo de fortalecer las herramientas de fiscalización y control del comercio exterior. La Rrsolución se publicará este lunes en el Boletín Oficial.
",NEU,0.00924009457230568,0.966331958770752,0.024427996948361397
Ambito,ultimas_noticias,"Argentina, el país más caro en salud: los precios aumentaron 13 veces más que en el resto del mundo","
El dato se desprende de un estudio realizado por el IARAF (Instituto Argentino de Análisis Fiscal) comparando la inflación de los servicios de salud en 37 países del mundo durante el período de marzo-abril 2022. 
",NEG,0.9677404165267944,0.029887741431593895,0.002371886745095253
Ambito,ultimas_noticias,Importaciones y desaceleración de la actividad: los primeros desafíos para Scioli,"
Las pymes, a la espera de sus primeros pasos. El problema de las importaciones, la falta de dólares y la necesidad de financiamiento están en la agenda de problemas que plantea la industria. Ya se insinúa una ralentización del consumo.
",NEG,0.8575888872146606,0.13555306196212769,0.006858083885163069
Ambito,ultimas_noticias,Argentina le ganó a Estonia con un festival de Messi,"
El capitán argentino mostró todo su repertorio y anotó por quintuplicado. De penal, por derecha, llegando desde el centro, con un freno impresionante y hasta de rebote. La Selección apabulla a un rival menor y extiende su invicto. 
",POS,0.012241086922585964,0.09405545890331268,0.8937034606933594
Ambito,ultimas_noticias,Neuquén: una mujer y su hija de siete años murieron al incendiarse su casa,"
Los primeros peritajes indican que el siniestro habría iniciado con un desperfecto eléctrico. El padre de la niña intentó rescatarlas pero no lo consiguió.
",NEG,0.7440168857574463,0.24425320327281952,0.011729958467185497
Ambito,ultimas_noticias,"Los ""gurúes"" de la city: la lista de los economistas argentinos premiados por sus pronósticos sobre el dólar y la inflación","
Los economistas no solamente son valorados en el Relevamiento de Expectativas del Mercado (REM) compartido por el Banco Central (BCRA). También, su desempeño en las variables más importantes del país son analizadas a nivel internacional. ¿Quiénes tuvieron menor margen de error?
",NEU,0.021371643990278244,0.9681426882743835,0.010485568083822727
Ambito,ultimas_noticias,"Eduardo Valdés calificó como ""cobardía"" la filtración del off y apuntó contra ""los Kulfas"" que dañan al Gobierno","
El diputado nacional cuestionó a Matías Kulfas por lo sucedido el fin de semana con el off sobre la vicepresidenta Cristina Kirchner. Además destacó la elección de Daniel Scioli al frente de Desarrollo Productivo.
",NEG,0.964224636554718,0.033046115189790726,0.0027292559389024973
Ambito,ultimas_noticias,Encontraron muertos a dos jóvenes que viajaban ocultos en el interior de un avión,"
El hermano de las víctimas dio alerta de lo que estaba sucediendo tras recibir un video de los jóvenes. El vuelo se disponía a partir hacia Barcelona, con el objetivo de ingresar a Europa.
",NEU,0.35832494497299194,0.6265278458595276,0.015147210098803043
Ambito,ultimas_noticias,La industria NFT revive gracias a los memes y recauda millones en las subastas ,"
Los GIFs y los memes que los usuarios comenzaron a intercambiar en internet están adquiriendo un importante valor de mercado y empiezan a recaudar millones entre los coleccionistas. Un reciente informe de Reuters señaló tres ejemplos conocidos que lograron una buena performance. 
",POS,0.029135247692465782,0.3167750835418701,0.654089629650116
Ambito,ultimas_noticias,Disney inauguró en Japón el increíble hotel temático de Toy Story ,"
Los fans podrán sumergirse en el fantástico universo de Woody y Buzz Lightyear. Tendrán la posibilidad de vivir la experiencia del  universo de la famosa película en suelo nipón.
",POS,0.015963325276970863,0.22741349041461945,0.7566232085227966
Ambito,ultimas_noticias,Lograron trasplantar una oreja humana creada con una impresora 3D,"
Científicos de Estados Unidos pudieron aplicar este método por primera vez a partir de las células de un paciente. AuriNovo, el nombre del implante, fue desarrollado por la empresa 3DBio Therapeutics.
",NEU,0.013310013338923454,0.9558351635932922,0.030854912474751472
Ambito,ultimas_noticias,Diputados trata esta semana el alivio fiscal para monotributistas y autónomos,"
La comisión de Presupuesto y Hacienda se reunirá este martes para comenzar a analizar el proyecto, impulsado por Sergio Massa, que cuenta con apoyo oficialista y opositor. 
",NEU,0.023912934586405754,0.9519277215003967,0.024159327149391174
Ambito,ultimas_noticias,4 opciones imbatibles para generar rentabilidad con la llegada del aguinaldo,"
Se acerca la fecha de cobro de la primera cuota del Sueldo Anual Complementario (SAC), más conocido como aguinaldo, y los trabajadores formales comienzan a ver algunas alternativas para destinar ese dinero extra para generar rentabilidad o al menos, para no perder frente al contexto de actual inflación. ¿Cuáles son las mejores alternativas?
",NEU,0.0060376692563295364,0.8888059258460999,0.10515642166137695
Ambito,ultimas_noticias,Se posterga una semana la asunción de Daniel Scioli en Desarrollo Productivo,"
Daniel Scioli mantendría a los secretarios de Industria y Pymes. La demora se debe a una serie de actividades pendientes en Brasil, donde viene trabajando como embajador, para fortalecer las relaciones comerciales con el país vecino.
",NEU,0.0976790264248848,0.892146646976471,0.010174243710935116
Ambito,ultimas_noticias,Evitó un asalto a una mujer de 68 años y le disparó en la cara al ladrón,"
Ocurrió en la localidad bonaerense de Merlo, cuando el policía sorprendió al malviviente que intentaba robarles a la señora y sus dos nietas. Ahora se procederá a la investigación por lo sucedido.
",NEG,0.5303655862808228,0.44340720772743225,0.026227183640003204
Ambito,ultimas_noticias,Nadal lo hizo de vuelta: en una actuación estelar se coronó campeón de Roland Garros,"
El tenista español fue demasiado para el noruego Casper Ruud y lo venció sin sobresaltos, por 6-3, 6-3 y 6-0. De esta forma logró su 14° título del famoso torneo parisino.
",POS,0.008880188688635826,0.02561405673623085,0.965505838394165
Ambito,ultimas_noticias,La ex esposa de Leonardo Cositorto negó las denuncias de estafa y buscará reconstruir Generación Zoe,"
Laura Schwindt, ex esposa de Leonardo Cositorto, rompió el silencio y confirmó que quiere reabrir Generación Zoe, la empresa denunciada por presunta estafa. En una charla con ahorristas de Perú reveló los futuros planes para la empresa. 
",NEU,0.0583164356648922,0.9323211312294006,0.009362476877868176
Ambito,ultimas_noticias,Jubileo 70° de Isabel II: cierran los festejos en Londres con ausencia de la Reina,"
Las celebraciones, que comenzaron el pasado jueves, culminarán este domingo con un gran desfile que incluirá marionetas gigantes, músicos y bailarines. Por problemas de movilidad, la principal protagonista no podrá estar.
",NEU,0.04604264348745346,0.9462469816207886,0.0077104209922254086
Ambito,ultimas_noticias,"China: tres astronautas lograron arribar al ""Palacio Celestial"", la estación espacial de Pekín","
El vuelo tardó siete horas y el lanzamiento de la nave Shenzhou-14 fue ""un éxito"", tal como precisaron fuentes locales. 
",NEU,0.012898366898298264,0.9160882234573364,0.07101340591907501
Ambito,ultimas_noticias,Otro tiroteo en Estados Unidos deja al menos tres muertos y once heridos,"
Ocurrió en la ciudad de Filadelfia, donde un sospechoso comenzó a efectuar disparos contra una multitud en el centro de la ciudad. Las victimas fueron inmediatamente trasladadas a hospitales. Reportaron tres fallecidos por múltiples heridas de bala.
",NEG,0.7894340753555298,0.20057062804698944,0.009995334781706333
Ambito,ultimas_noticias,Falta de dólares y carrera contra el tiempo: las dos decisiones clave que enfrenta el BCRA para cumplir la meta con el FMI,"
Cristina Kirchner volvió a criticar el manejo de las reservas del Banco Central. En su discurso, habló de la necesidad de ""cuidar los dólares"". El organismo buscará hacer lo casi imposible: llegar con la meta del FMI antes de que se acabe la buena temporada de divisas. 
",NEG,0.5437332987785339,0.4485417604446411,0.007724979426711798
Ambito,ultimas_noticias,"María Eugenia Vidal cuestionó la designación de Scioli: ""No es un tema de nombres sino de plan""","
La diputada nacional de JxC habló de la salida de Kulfas y recordó cómo fue su asunción como gobernadora en 2015, cuando Daniel Scioli le cedió el mando. Sobre una posible candidatura presidencial en 2023 dijo que irá ""donde se la necesite"".
",NEU,0.22853438556194305,0.756460428237915,0.015005174092948437
Ambito,ultimas_noticias,Cáncer: prueban con éxito una vacuna capaz de eliminar tumores resistentes,"
Una reciente investigación aporta esperanza para la lucha contra la enfermedad. Los testeos se realizaron en animales, como primera fase de un trabajo, que genera expectativa en el mundo científico. Los detalles.
",NEU,0.037781499326229095,0.7432518005371094,0.21896666288375854
Ambito,ultimas_noticias,Coinbase en riesgo: la compañía advirtió que podría entrar en quiebra por caída del precio del Bitcoin,"
El ""criptoinvierno"" se prolonga por más de dos meses y la estabilidad de las plataformas de compraventa de las criptomonedas se encuentran en riesgo, ya que los ingresos de algunas dependen de esa fluctuación. Cuáles son las exchanges que ya anunciaron recorte de personal. 
",NEG,0.6122332215309143,0.37907421588897705,0.008692555129528046
Ambito,ultimas_noticias,"Fuerte retroceso del consumo: en mayo, las ventas minoristas pymes cayeron 3,4% anual ","
Según el último informe de la Confederación Argentina de la Mediana Empresa (CAME) todos los ramos bajaron en mayo. La menor caída interanual ocurrió en Ferreterías, materiales eléctricos y de la construcción (-1%). La mayor, en Indumentaria y Textil (-9%). El aumento de precios afectó al consumidor. 
",NEG,0.8528223633766174,0.14178888499736786,0.005388684570789337
Ambito,ultimas_noticias,Conmoción en Recoleta: apareció un hombre muerto en plena calle,"
Ocurrió durante las primeras horas de este domingo. La víctima habría perdido la vida por un enfrentamiento entre ""trapitos"" de la zona. Se esperan novedades en la investigación.
",NEG,0.7308564186096191,0.25727444887161255,0.011869103647768497
